text,label,encoded_label
"According to a previous poster, one should seek a doctor's assistance for injections. But what about Sumatriptin [sp?]? Doesn't one have to inject oneself immediately upon the onset of a migraine?",medical,5
"In article , banschbach@vms.ocom.okstate.edu writes: > In article , jge@cs.unc.edu (John Eyles) writes: >> A friend has what is apparently a fairly minor case of Crohn's >> disease. >> But she can't seem to eat certain foods, such as fresh vegetables, >> without discomfort, and of course she wants to avoid a recurrence. >> Her question is: are there any nutritionists who specialize in the >> problems of people with Crohn's disease ? >> (I saw the suggestion of lipoxygnase inhibitors like tea and turmeric). >> Thanks in advance, >> John Eyles > All your friend really has to do is find a Registered Dietician(RD). While > most work in hospitals and clinics, many major cities will have RD's who > are in ""private practice"" so to speak. Many physicans will refer their > patients with Crohn's disease to RD's for dietary help. If you can get > your friend's physician to make a referral, medical insurance should pay for > the RD's services just like the services of a physical therapist. The > better medical insurance plans will cover this but even if your friend's > plan doesn't, it would be well worth the cost to get on a good diet to > control the intestinal discomfort and help the intestinal lining heal. > Crohn's disease is an inflammatory disease of the intestinal lining and > lipoxygenase inhibitors may help by decreasing leukotriene formation but > I'm not aware of tea or turmeric containing lipoxygenase inhibitors. For If you do a MEDLINE search on ""turmeric"" you'll see that it is a potent lipoxygenase inhibitor which is being investigated in a number of areas. I'm in cardiology and about 4 years ago the cardiothoracic surgery lab at my hospital compared the effect of a teaspoon of dissolved turmeric vs. a $2000 bolus of tPA in preventing myocardial reperfusion injury in a perfused Langendorff sheep heart. The turmeric was more effective :-) A colleague of mine in the School of Pharmacy (Dr. Ron Kohen) has a paper ""in press"" on the free radical scavenging activity and antioxidant activity of tea. Josh backon@VMS.HUJI.AC.IL > bad inflammation, steroids are used but for a mild case, the side effects > are not worth the small benefit gained by steroid use. Upjohn is developing > a new lipoxygenase inhibitor that should greatly help deal with > inflammatory diseases but it's not available yet. > Marty B.",medical,5
"In article , banschbach@vms.ocom.okstate.edu wrote: > In article , jge@cs.unc.edu (John Eyles) writes: > > A friend has what is apparently a fairly minor case of Crohn's > > disease. > > But she can't seem to eat certain foods, such as fresh vegetables, > > without discomfort, and of course she wants to avoid a recurrence. > > Her question is: are there any nutritionists who specialize in the > > problems of people with Crohn's disease ? > > (I saw the suggestion of lipoxygnase inhibitors like tea and turmeric). > > Thanks in advance, > > John Eyles > All your friend really has to do is find a Registered Dietician(RD). While > most work in hospitals and clinics, many major cities will have RD's who > are in ""private practice"" so to speak. Many physicans will refer their > patients with Crohn's disease to RD's for dietary help. If you can get > your friend's physician to make a referral, medical insurance should pay for > the RD's services just like the services of a physical therapist. The > better medical insurance plans will cover this but even if your friend's > plan doesn't, it would be well worth the cost to get on a good diet to > control the intestinal discomfort and help the intestinal lining heal. > Crohn's disease is an inflammatory disease of the intestinal lining and > lipoxygenase inhibitors may help by decreasing leukotriene formation but > I'm not aware of tea or turmeric containing lipoxygenase inhibitors. For > bad inflammation, steroids are used but for a mild case, the side effects > are not worth the small benefit gained by steroid use. Upjohn is developing > a new lipoxygenase inhibitor that should greatly help deal with > inflammatory diseases but it's not available yet. > Marty B. Be sure a dietician is up to date on Crohn's and Ulcerative Colitis. Previously, low residue diets were recommended, but this advice has now changed. Also, there will be differences in advice in patients with and without obstructuon remaining, so input by the physician will be important. I find the dietician very important in my practice, and I send most of my patients to a dietician in the course of seeing them, since dieticians know so much better how to get diet histories and evaluate the contents of a diet than I do. Steve Holland",medical,5
"In article  geb@cs.pitt.edu (Gordon Banks) writes: >In article  rgasch@nl.oracle.com (Robert Gasch) writes: >>In many European countries Homepathy is accepted as a method of curing >>(or at least alleiating) many conditions to which modern medicine has >>no answer. In most of these countries insurance pays for the >>treatments. >Accepted by whom? Not by scientists. There are people >in every country who waste time and money on quackery. >In Britain and Scandanavia, where I have worked, it was not paid for. >What are ""most of these countries?"" I don't believe you. When were you in Britain?, my information is different. From Miranda Castro, _The Complete Homeopathy Handbook_, ISBN 0-312-06320-2, oringinally published in Britain in 1990. From Page 10, .. and in 1946, when the National Health Service was established, homeopathy was included as an officially approved method of treatment.",medical,5
"Okay, this is a long shot. My friend Robin has recurring bouts of mononucleosis-type symptoms, very regularly. This has been going on for a number of years. She's seen a number of doctors; six was the last count, I think. Most of them have said either ""You have mono"" or ""You're full of it; there's nothing wrong with you."" One has admitted to having no idea what was wrong with her, and one has claimed that it is Epstein-Barr syndrome. Now, what she told me about EBS is that very few doctors even believe that it exists. (Obviously, this has been her experience.) So, what's the story? Is it real? Does the medical profession believe it to be real? Has anyone had success is treating EBS? Or is it just something to live with? Thanks for your assistance. Joel ""The Ogre"" Cherney jcherney@reed.edu Of the Horde",medical,5
"In article , lunger@helix.enet.dec.com (Dave Lunger) writes: > What does a lack of taste of foods, or a sense of taste that seems ""off"" > when eating foods in someone who has cancer mean? What are the possible > causes of this? Why does it happen? I can't answer most of your questions, but I've seen it happen in family members who are being treated with radiation and/or chemotherapy. Jory Graham published a cookbook many years ago (in cooperation with the American Cancer Society, I think) called ""Something has to taste good"" (as I recall). The cookbook was just what we needed several times when favorite foods suddenly became ""yech"". Kay Klier Biology Dept UNI",medical,5
"In article  hrubin@pop.stat.purdue.edu (Herman Rubin) writes: >In article  km@ky3b.pgh.pa.us (Ken Mitchum) writes: >>Ditto. Disease is a great leveling experience, however. Some people >>are very much afronted to find out that all the money in the world >>does not buy one health. Everyone looks the same when they die. >If money does not buy one health, why are we talking about paying >for medical expenses for those not currently ""adequately covered""? Herman, I would think you of all people would/could distinguish between ""health"" and ""treatment of disease."" All the prevention medicine people preach this all the time. You cannot buy health. You can buy treatment of disease, assuming you are lucky enough to have a disease which can be treated. A rich person with a terminal disease is a bit out of luck. There is no such thing as ""adequately covered"" and there never will be. And for what it's worth, I'll be the first to admit that all my patients die.",medical,5
"Ihave had a frozen shoulder for over a year or about a year. It is still partially frozen, and I am still in physical therapy every week. But the pain has subsided almost completely. UNTIL last week when I mowed the lawn for twenty minutes each, two days in a row. I have a push type power mower. The pain started back up a little bit for the first time in quite a while, and I used ice and medicine again. Can anybody explain why this particular activity, which does not seem to stress me very much generally, should cause this shoulder problem? Thanks. Alice",medical,5
"In article , rind@enterprise.bih.harvard.edu (David Rind) writes: > In article  > banschbach@vms.ocom.okstate.edu writes: >>poster for being treated by a liscenced physician for a disease that did >>not exist. Calling this physician a quack was reprehensible Steve and I >>see that you and some of the others are doing it here as well. > Do you believe that any quacks exist? How about quack diagnoses? Is > being a ""licensed physician"" enough to guarantee that someone is not > a quack, or is it just that even if a licensed physician is a quack, > other people shouldn't say so? Can you give an example of a > commonly diagnosed ailment that you think is a quack diagnosis, > or have we gotten to the point in civilization where we no longer > need to worry about unscrupulous ""healers"" taking advantage of > people. > David Rind I don't like the term ""quack"" being applied to a licensed physician David. Questionable conduct is more appropriately called unethical(in my opinion). I'll give you some examples. 1. Prescribing controlled substances to patients with no demonstrated need(other than a drug addition) for the medication. 2. Prescribing thyroid preps for patients with normal thyroid function for the purpose of quick weight loss. 3. Using laetril to treat cancer patients when such treatment has been shown to be ineffective and dangerous(cyanide release) by the NCI. These are errors of commission that competently trained physicians should not committ but sometimes do. There are also errors of omission(some of which result in malpractice suits). I don't think that using anti-fungal agents to try to relieve discomfort in a patient who you suspect may be having a problem with candida(or another fungal growth) is an error of commission or omission. Healers have had a long history of trying to relieve human suffering. Some have stuck to standard, approved procedures, others have been willing to try any reasonable treatment if there is a chance that it will help the patient. The key has to be tied to the healer's oath, ""I will do no harm"". But you know David that very few treatments involve no risk to the patient. The job of the physician is a very difficult one when risk versus benefit has to be weighed. Each physician deals with this risk/benefit paradox a little differently. Some are very conservative while others are more agressive. An agressive approach may be more costly to the patient and carry more risk but as long as the motive is improving the patient's health and not an attempt to rake in lots of money(through some of the schemes that have been uncovered in the medicare fraud cases), I don't see the need to label these healers as quacks or even unethical. What do I reserve the term quack for? Pseudo-medical professionals. These people lurk on the fringes of the health care system waiting for the frustrated patient to fall into their lair. Some of these individuals are really doing a pretty good job of providing ""alternative"" medicine. But many lack any formal training and are in the ""business"" simply to make a few fast bucks. While a patient can be reasonably assured of getting competent care when a liscenced physician is consulted, this alternative care area is really a buyer's beware arena. If you are lucky, you may find someone who can help you. If you are unlucky, you can loose a lot of money and develop severe disease because of the inability of these pseudo- medical professional to diagnose disease(which is the fortay of the liscened physicians). I hope that this clears things up David. Marty B.",medical,5
"I am writing this to find out the following: 1.) Any information on surgery to prevent reflux esophagitis. 2.) The name(s) of a doctor(s) who specialize in such surgery. 3.) Information on reflux esophagitis which leads to cancer. My boyfriend, age 34 and otherwise in good health, was diagnosed with reflux esophagitis and a hiatal hernia about 2 years ago. At that time he saw a gastroenterologist and has tried acid controllers (Mylanta, Tagamet), as well as a restricted diet and raising the head of his bed. These treatments were not effective and because the damage was worsening, he opted for a surgical repair 3 months ago. He was told there were two repair techniques that could fix the problem; a Nissen wrap and a ""Hill Repair"". He opted for the ""Hill Repair"". He recovered very well from the surgery itself but the pain he had originally is worse and in addition he now has trouble swallowing (including saliva). The doctor now wants to do an endoscopy and has also informed him that a biopsy might be necessary if he has a pre-cancerous condition which he called ""Barrett's Syndrome"". If he can't avoid having reflux will he necessarily get cancer? Basically, if anyone has any information on what he should do now, I'd appreciate it. Thanks, Pat Lydon/ NetManage, Inc./ Pat@netmanage.com",medical,5
"rind@enterprise.bih.harvard.edu (David Rind) writes: >In article  > banschbach@vms.ocom.okstate.edu writes: >>poster for being treated by a liscenced physician for a disease that did >>not exist. Calling this physician a quack was reprehensible Steve and I >>see that you and some of the others are doing it here as well. >Do you believe that any quacks exist? How about quack diagnoses? Is >being a ""licensed physician"" enough to guarantee that someone is not >a quack, or is it just that even if a licensed physician is a quack, >other people shouldn't say so? Can you give an example of a >commonly diagnosed ailment that you think is a quack diagnosis, >or have we gotten to the point in civilization where we no longer >need to worry about unscrupulous ""healers"" taking advantage of >people. >David Rind Sure there are quacks. There are quacks who don't treat and quacks who treat. One's that refuse to diagnose and ones that diagnose improperly. There are lucky quacks and unlucky quacks. Smart quacks and dumb ones. There are people ahead of their time, with unprobable or unproven theories and rationals. There are ill-reasoned, absurd, theorists. Sometimes it's hard to tell who's who. Reading a book of ancient jokes it seems that doctors called other doctors quacks in Babylon. Arguments abound when there aren't any firm answers. Plenty of illnesses aren't, or can't, be diagnosed or treated. But I think it's better to argue against the theory, as was originally done with postings on candida a month or so ago. Stating the facts usually works better than simply asserting an opinion about someone's competency. And you can't convince everybody. Sometimes a correct diagnosis takes years for people: they don't run into a doctor who recognizes the disease, they haven't developed something recognizable yet, or they have something that no one is going to recognize, because it hasn't been described yet. Sometimes they get a cure, sometimes the illness wears out, sometimes they stumble on an improper diagnosis with the right treatment, sometimes they find it's incurable. There is no profit in a patient accepting a hopeless attitude about an illness. Unless it's a rock solid diagnosis of terminal disease it's is more like ly that a person will find a cure if they keep looking. -Jackie-",medical,5
"In article  slagle@lmsc.lockheed.com writes: >Can anyone out there enlighten me on the relationship between >lung disorders and ""clubbing"", or swelling and widening, of the >fingertips? What is the mechanism and why would a physician >call for chest xrays to diagnose the cause of the clubbing? Purists often distinguish between ""true"" clubbing and ""pseudo"" clubbing, the difference being that with ""true"" clubbing the angle of the nail when viewed from the side is constantly negative when proceeding distally (towards the fingertip). With ""pseudo"" clubbing, the angle is initially positive, then negative, which is the normal situation. ""Real"" internists can talk for hours about clubbing. I'm limited to a couple of minutes. Whether this distinction has anything to do with reality is entirely unclear, but it is one of those things that internists love to paw over during rounds. Supposedly, only ""true"" clubbing is associated with disease. The problem is that the list of diseases associated with clubbing is quite long, and includes both congenital conditions and acquired disease. Since many of these diseases are associated with cardiopulmonary problems leading to right to left shunts and chronic hypoxemia, it is very reasonable to get a chest xray. However, many of the congenital abnormalities would only be diagnosed with a cardiac catheterization. The cause of clubbing is unclear, but presumably relates to some factor causing blood vessels in the distal fingertip to dilate abnormally. Clubbing is one of those things from an examination which is a tipoff to do more extensive examination. Often, however, the cause of the clubbing is quite apparent.",medical,5
"In an article Jon Noring writes: >In article rind@enterprise.bih.harvard.edu (David Rind) writes: >>Do you believe that any quacks exist? How about quack diagnoses? Is >true focus of the medical profession. The AMA and the Boards should focus >on these ""quacks"" instead of devoting unbelievable energy on 'search-and- >destroy-missions' to pull the licenses of those doctors who are trying non- >traditional or not fully accepted treatments for their desperate patients >that traditional/accepted medicine cannot help. If I prescribe itraconazole for a patient's sinusitis neither the AMA, FDA, State Licensing Board, nor ABFP will be knocking on my door to ask why. This is a specious argument. >on their backs and pee-pee on themselves in obedience. What do they teach >you in medical school - how to throw your authority around? Among other things, how to evaluate new theories and treatments. >Let me put it another way to make my point clear: ""quack"" is a nebulous word >lacking in any precision. Its sole use is to obfuscate the issues at hand. Funny, I thought it meant ""one who fraudulently misrepresents his ability and experience in the diagnosis and treatment of disease or the effects to be achieved by the treatment he offers"" (Dorland's 27th). Certainly more precision than conveyed by ""chronic yeast"". >The indiscriminate use of this word is a sure sign of incompetency; and coming >from any medical doctor (or wanna-be), where competency is expected, is real >scary. The inability to discriminate between fraudulent or erroneous representations is far more frightening. It is fraud to promote a treatment where the evidence for it is either lacking or against it and the quacksalver knows so, or error if the honest practitioner doesn't know so. Failure to speak out against either bespeaks incompetency. >(p.s., may I suggest - seriously - that if the doctors and wanna-be-doctors on >the net who refuse to have an open mind on alternative treatments and >theories, such as the ""yeast theory"", should create your own moderated group. May I reply - seriously - that if the practitioners and proponents of non-scientific medicine have left their minds so open that the parts of their brains that do critical evaluation have fallen out, they should learn to edit their newsgroup headers to conform to the existing hierarchy and divisions. John Angelo Gnassi Lab of Computer Science jgnassi@hstbme.mit.edu Massachusetts General Hospital ""Eternal Student"" Boston, Massachusetts, USA ""The Earth be spanned, connected by a Network"" - Walt Whitman",medical,5
"I am looking for the email address of the World Health Organization, in particular the address for the Department of Nursing or the Chief Scientist for Nursing: Dr. Miriam Hirschfeld. The snail-mail address I have is the following: World Health Organization 20 Avenue Appia 1211 Geneva 27 Switzerland Please respond directly to me. Thank you for your assistance. --- elg --- Elizabeth Glaser, RN elg@silver.lcs.mit.edu",medical,5
"A friend, a 62 year old man, has calcium deposits on one of his heart valves . What causes this to happen and what can be done about it? John.Greze@execnet.com",medical,5
"In article  filipe@vxcrna.cern.ch (VINCI) writes: > How about Kirlian imaging ? I believe the FAQ for sci.skeptics (sp?) > has a nice write-up on this. They would certainly be most supportive > on helping you to build such a device and connect to a 120Kvolt > supply so that you can take a serious look at your ""aura""... :-) > Filipe Santos > CERN - European Laboratory for Particle Physics > Switzerland Please sign the relevant documents and forward the remaining parts to our study 'Effect of 120 Kv on Human Tissue wrapped in Film'. Thanks for your support... *Dr. Thomas Trusk * * *Dept. of Cellular Biology & Anatomy * Email to ttrusk@its.mcw.edu * *Medical College of Wisconsin * * *Milwaukee, WI 53226 DISCLAIMER (ala Foghorn Leghorn):* *(414) 257-8504 It's a joke, son. A joke I say! *",medical,5
"In article , elg@silver.lcs.mit.edu (Elizabeth Glaser) writes: > I am looking for the email address of the World Health Organization, > in particular the address for the Department of Nursing or the Chief > Scientist for Nursing: Dr. Miriam Hirschfeld. The snail-mail address I > have is the following: > World Health Organization > 20 Avenue Appia > 1211 Geneva 27 > Switzerland The domain address of the WHO is: who.arcom.ch So try sending email to postmaster@who.arcom.ch Josh backon@VMS.HUJI.AC.IL > Please respond directly to me. Thank you for your assistance. > --- elg --- > Elizabeth Glaser, RN > elg@silver.lcs.mit.edu",medical,5
"In article  Becky Olsen, bolsen@eis.calstate.edu writes: >Hi, I am doing a term paper on the syringe and I have found some >information. It is said that Charles Pravaz has invented the hypodermic >needle, but then I have also found that Alexander Wood has invented it. >Does anyone know which one it is, of if it was anyone else? If there is >anymore information that is out there could you please send it to me. >Thank you very much. >Becky Olsen Looking in The Evolution of Anaesthesia by M.H. Armstrong Davison (pub Williams & Wilkins, Baltimore 1965) I found the following chronology: ""1853. Charles-Gabriel Pravaz (1791-1853), inventor of the galvanocautery, describes a glass syringe with tapered nozzle. This syringe was intended to be used with a special trocar for injecting ferric chloride into aneurysms, and thus to heal them by coagulation. 1853. Alexander Wood (1817-84) of Edinburgh invents the hypodermic needle and adapts Pravaz's syringe for use with it."" You might also be interested to read about the experiments of Sir Christopher Wren in 1656, described by Oldenberg & Clarck in the Philosophical transactions of the Royal Society in 1665. Using a sharpened quill and a pig's bladder he injected opium, wine and beer into the veins of dogs. Don Mackie UM Anesthesiology will disavow",medical,5
"I know that there is a relationship between Fibromyalgia and deep sleep. I believe that there are five levels of sleep. I think that R.E.M. sleep is the third deepest level of sleep and that there are two deeper levels of sleep. If I am in error in any of this, please let me know. Which level of sleep is thought to be deficient in people with Fibromyalgia? Are there any known sleep disturbances associated with CFS? What sleep disturbances (if any) are associated with clinical depression? Do antidepressants correct the sleep disturbances in these diseases? Are there any good books or medical journal articles about sleep disturbances and these diseases? Thank you in advance for all replies. ... The more inconvenient it is to answer the phone, the more it rings. * Origin: ONE WORLD Los Angeles 310/372-0987 32b (1:102/129.0)",medical,5
"------------- cut here ----------------- Volume 6, Number 11 April 25, 1993 ! Health Info-Com Network ! ! Medical Newsletter ! Editor: David Dodell, D.M.D. 10250 North 92nd Street, Suite 210, Scottsdale, Arizona 85258-4599 USA Telephone +1 (602) 860-1121 Compilation Copyright 1993 by David Dodell, D.M.D. All rights Reserved. License is hereby granted to republish on electronic media for which no fees are charged, so long as the text of this copyright notice and license are attached intact to any and all republished portion or portions. The Health Info-Com Network Newsletter is distributed biweekly. Articles on a medical nature are welcomed. If you have an article, please contact the editor for information on how to submit it. If you are interested in joining the automated distribution system, please contact the editor. E-Mail Address: Editor: Internet: david@stat.com FidoNet = 1:114/15 Bitnet = ATW1H@ASUACAD LISTSERV = MEDNEWS@ASUACAD.BITNET (or internet: mednews@asuvm.inre.asu.edu) anonymous ftp = vm1.nodak.edu Notification List = hicn-notify-request@stat.com FAX Delivery = Contact Editor for information 1. Centers for Disease Control and Prevention - MMWR [23 April 1993] Rates of Cesarean Delivery ........................... 1 Malaria Among U.S. Embassy Personnel ................................. 5 FDA Approval of Hib Vaccine for Children/Infants ..................... 8 2. Dental News Workshop Explores Oral Manifestations of HIV Infection ............... 11 3. Food & Drug Administration News FDA Approves Depo Provera, injectable contraceptive .................. 14 New Rules Speed Approval of Drugs for Life-Threatening Illnesses ..... 16 4. Articles Research Promises Preventing/Slowing Blindness from Retinal Disease .. 18 Affluent Diet Increases Risk Of Heart Disease ........................ 20 5. General Announcments Publications for Health Professionals from National Cancer Institute . 23 Publications for Patients Available from National Cancer Institute ... 30 6. AIDS News Summaries AIDS Daily Summary for April 19 to April 23, 1993 .................... 38 7. AIDS Statistics Worldwide AIDS Statistics ............................................ 48 HICNet Medical Newsletter Page i Volume 6, Number 11 April 25, 1993 Centers for Disease Control and Prevention - MMWR Rates of Cesarean Delivery -- United States, 1991 Cesarean deliveries have accounted for nearly 1 million of the approximately 4 million annual deliveries in the United States since 1986 (Table 1). The cesarean rate in the United States is the third highest among 21 reporting countries, exceeded only by Brazil and Puerto Rico (1). This report presents data on cesarean deliveries from CDC's National Hospital Discharge Survey (NHDS) for 1991 and compares these data with previous years. Data on discharges from short-stay, nonfederal hospitals have been collected annually since 1965 in the NHDS, conducted by CDC's National Center for Health Statistics. For 1991, medical and demographic information were abstracted from a sample of 274,000 inpatients discharged from 484 participating hospitals. The 1991 cesareans and vaginal births after a prior cesarean (VBAC) presented in this report are based on weighted national estimates from the NHDS sample of approximately 31,000 (11%) women discharged after delivery. The estimated numbers of live births by type of delivery were calculated by applying cesarean rates from the NHDS to live births from national vital registration data. Therefore, estimates of the number of cesareans in this report will not agree with previously published data based solely on the NHDS (2). Stated differences in this analysis are significant at the 95% confidence level, based on the two-tailed t-test with a critical value of 1.96. In 1991, there were 23.5 cesareans per 100 deliveries, the same rate as in 1990 and similar to rates during 1986-1989 (Table 1). The primary cesarean rate (i.e., number of first cesareans per 100 deliveries to women who had no previous cesareans) for 1986-1991 also was stable, ranging from 16.8 to 17.5. In 1991, the cesarean rate in the South was 27.6, significantly (p 1:114/15 Amateur Packet ax25: wb7tpy@wb7tpy.az.usa.na",medical,5
"This is to followup my previous reply on this topic, which it has been pointed out to me might have been dangerously misleading in two spots. 1. I stated that psychotherapy (meaning talking therapy and so on) was used to treat Obsessive Compulsive Disorder, which though sometimes true is misleading. It is not often found effective, particularly by itself. Primary treatment today usually consists at least in part of drug therapy. The most current theories of this condition attribute it to more to biological causes than psychological, in places where this distinction becomes important. 2. I mentioned that the DSM-IIIR mentions 'impulses' as a possible diagnostic marker. However, this might look like something people associate with psychotic conditions, uncontrollable or unpredictable behaviors, which is NOT the case with OCD. One of the diagnostic criteria of OCD is that the individual can and does suppress some of their 'impulses,' although they are an unending source of anxiety. The obsessive thoughts and ritualistic actions usually associated with OCD are most frequently very mundane and predictable, closer to a superstitious nature than a dangerous nature for the most part. Some references (one non-technical and several technical) that someone was kind enough to supply for me but was unable to post themself : |""The boy who couldn't stop washing"" by judith rapaport. *** (technical refs) : | pharmacotherapy of o-c disorder | donna m jermain and lynn crismon | pharmacotherapy 1990; 10(3):175-198 | epidemiology of ocd | seteven a rasmussen and jane eisen | j clin psychiatry 1990;51(2, suppl.):10-13 | the waking nightmare: an overview of ocd | judith l rapoport | j clin psychiatry 1990; 51(11, suppl.):25-28 | absence of placebo response in ocd | matig r mavissakalian, bruce jones, stephen olson | j nerv ment disease 1990 vol 178 no. 4 And thanks very much to those who supplied constructive criticism to my first post on OCD. I hope this helps clarify the parts that were misleading. kind regards, todd | Todd I. Stark stark@dwovax.enet.dec.com | | Digital Equipment Corporation (215) 354-1273 | | Philadelphia, Pa. USA | | ""(A word is) the skin of a living thought"" Olliver Wendell Holmes, Jr. |",medical,5
"In article  pjs269@tijc02.uucp (Paul Schmidt) writes: >I think it is important to verify all procedures with proper studies to >show their worthiness and risk. I just read an interesting tidbit that >80% of the medical treatments are unproven and not based on scientific >fact. For example, many treatments of prostate cancer are unproven and >the treatment may be more dangerous than the disease (according to the >article I read.) Where did you read this? I don't think this is true. I think most medical treatments are based on science, although it is difficult to prove anything with certitude. It is true that there are some things that have just been found ""to work"", but we have no good explanation for why. But almost everything does have a scientific rationale. The most common treatment for prostate cancer is probably hormone therapy. It has been ""proven"" to work. So have radiation and chemotherapy. What treatments did the article say are not proven? Gordon Banks N3JXP | ""Skepticism is the chastity of the intellect, and geb@cadre.dsl.pitt.edu | it is shameful to surrender it too soon.""",medical,5
"Does anyone here know anything about chelation therapy using EDTA? My uncle has emphesema, and a doctor wants to try it on him. We are wondering if: 1. Is there any evidence EDTA chelation therapy is beneficial for his condition, or any condition? 2. What possible side effects are there. How can they be mimimized? Please respond via e-mail to rme1@cornell.edu Thanks, Renee",medical,5
"In article ,  writes... >You might look for an allergy doctor in your area who uses sublingual >drops instead of shots for treatment. (You are given a small bottle of >antigens; 3 drops are placed under the tongue for 5 minutes.) My This homeopathic remedies. I tried the dander one for a month. 15 drops three times a day. I didn't notice any change whats so ever. How long were you using the drops before you noticed a difference? For me this treatment is more expensive because my insurance will cover tradiitional medicine.",medical,5
"In article  banschbach@vms.ocom.okstate.edu writes: >are in a different class. The big question seems to be is it reasonable to >use them in patients with GI distress or sinus problems that *could* be due >to candida blooms following the use of broad-spectrum antibiotics? I guess I'm still not clear on what the term ""candida bloom"" means, but certainly it is well known that thrush (superficial candidal infections on mucous membranes) can occur after antibiotic use. This has nothing to do with systemic yeast syndrome, the ""quack"" diagnosis that has been being discussed. >found in the sinus mucus membranes than is candida. Women have been known >for a very long time to suffer from candida blooms in the vagina and a >women is lucky to find a physician who is willing to treat the cause and >not give give her advise to use the OTC anti-fungal creams. Lucky how? Since a recent article (randomized controlled trial) of oral yogurt on reducing vaginal candidiasis, I've mentioned to a number of patients with frequent vaginal yeast infections that they could try eating 6 ounces of yogurt daily. It turns out most would rather just use anti-fungal creams when they get yeast infections. >yogurt dangerous). If this were a standard part of medical practice, as >Gordon R. says it is, then the incidence of GI distress and vaginal yeast >infections should decline. Again, this just isn't what the systemic yeast syndrome is about, and has nothing to do with the quack therapies that were being discussed. There is some evidence that attempts to reinoculate the GI tract with bacteria after antibiotic therapy don't seem to be very helpful in reducing diarrhea, but I don't think anyone would view this as a quack therapy. David Rind rind@enterprise.bih.harvard.edu",medical,5
"In article , Renee  writes: > Does anyone here know anything about chelation therapy using EDTA? My > uncle has emphesema, and a doctor wants to try it on him. We are > wondering if: > 1. Is there any evidence EDTA chelation therapy is beneficial for his > condition, or any condition? > 2. What possible side effects are there. How can they be mimimized? > Please respond via e-mail to rme1@cornell.edu > Thanks, > Renee EDTA(chelation therapy) has been used by some physicians to try to remove calcium from calcified plaques in the arterial system(not approved for such use). There is also the possibility that lung tissue in patients with lung disease has become calcified(chest x-rays would show this). There are side -effects to the use of EDTA because it is not specific for calcium(it also binds other minerals). I think that there have been some deaths when EDTA chelation therapy has been used because of mineral imbalances that were not detected and corrected. In animal studies, the best way to remove calcium from plaques in rabbits was to supplement the rabbits with vitamin C and magnesium(rabbits already synthesize their own vitamin C, the extra vitamin C was given in their diets to help the magnesium displace the calcium from the plaques). The calcification process that occurs in both plaques and the lung probably can be prevented if magnesium is used in supplemental form. Most patietns with calcium deposits are found to be deficient in calcium. 1. ""Magnesium interrationships in ischemic heart disease: A review"" Am J Clin Nutr 27(1):59-79(1974). Supplementation with magnesium will prevent clacification of blood vessels. 2. ""The importance of magnesium deficiency in cardiovascular disease"" Am. Heart J 94:649-57(1977). The need to measure the serum concentration in all patients with heat disease cannot be overemphasized. This is a review article. 3. ""Effect of dietary magnesium on development of atherosclerosis in cholesterol-fed rabbits"" Atherosclerosis 10:732-7(1990). Magnesium supplementation greatly decreased the formation of plaques in rabbits feed a diet that had 1% by weight cholesterrol added to their normal food. Since EDTA will also bind magnesium, I've never really liked it's use for the reversal of athersclerosis or now apparently in emphesema patients. Marty B.",medical,5
"I need information on the medical (including emotional :-) pros and cons of circumcision (at birth). I am especially interested in references to studies that indicate disadvantages or refute studies that indicate advantages. A friend who is a medical student is writing a survey paper, and apparently the studies she has run into are all for circumcision, the main argument being a lower risk of penile cancer. Please email responses as I am not a frequent reader of either group. I will summarize to the net. * Gunnar Blix * Good advice is one of those insults that * * blix@cs.uiuc.edu * ought to be forgiven. -Unknown * * Gunnar Blix * Good advice is one of those insults that * * blix@cs.uiuc.edu * ought to be forgiven. -Unknown *",medical,5
"To Whomever who can help me, I am a doctor from Kota Bharu, Kelantan, Malaysia. I have recently hooked up my private home computer to EMail via the local telephone company. I am really interested in corresponding with other Doctors or medical researchers through Email. I also hope to be able to subscribe to a news network on medicine. Can someone please tell me what I should do? I am completely new to this and have no idea about the vast capabilities of Email. Thank you for your attention.",medical,5
